ID,S,I,State,Nature,Obs
0,500,0,0,0,0
1,467,33,0,0,0
2,454,46,0,0,0
3,488,12,0,0,0
4,479,21,0,0,0
5,485,15,0,0,0
6,497,3,0,0,0
7,479,21,0,0,0
8,494,6,0,0,0
9,481,19,0,0,0
10,483,17,0,0,0
11,497,3,0,0,0
12,489,11,0,0,0
13,497,3,0,0,0
14,479,21,0,0,0
15,494,6,0,0,0
16,497,3,0,0,0
17,495,5,0,0,0
18,493,7,0,0,0
19,487,13,0,0,0
20,489,11,0,0,0
21,473,27,0,0,0
22,463,37,0,0,0
23,481,19,0,0,0
24,494,6,0,0,0
25,499,1,0,0,0
26,0,500,1,1,1
27,493,7,0,0,0
28,493,7,0,0,0
29,499,1,0,0,0
30,498,2,0,0,0
31,483,17,0,0,0
32,494,6,0,0,0
33,497,3,0,0,0
34,489,11,0,0,0
35,490,10,0,0,0
36,492,8,0,0,0
37,488,12,0,0,0
38,498,2,0,0,0
39,0,500,1,1,1
