ID,S,I,State,Nature,Obs
0,426,74,0,0,0
1,363,137,0,0,0
2,346,154,0,0,0
3,428,72,0,0,0
4,373,127,0,0,0
5,413,87,0,0,0
6,447,53,0,0,0
7,381,119,0,0,0
8,449,51,0,0,0
9,421,79,0,0,0
10,420,80,0,0,0
11,454,46,0,0,0
12,433,67,0,0,0
13,471,29,0,0,0
14,378,122,0,0,0
15,456,44,0,0,0
16,451,49,0,0,0
17,461,39,0,0,0
18,423,77,0,0,0
19,405,95,0,0,0
20,425,75,0,0,0
21,382,118,0,0,0
22,351,149,0,0,0
23,409,91,0,0,0
24,462,38,0,0,0
25,485,15,0,0,0
26,0,500,1,1,1
27,456,44,0,0,0
28,454,46,0,0,0
29,485,15,0,0,0
30,480,20,0,0,0
31,411,89,0,0,0
32,458,42,0,0,0
33,450,50,0,0,0
34,410,90,0,0,0
35,433,67,0,0,0
36,459,41,0,0,0
37,415,85,0,0,0
38,473,27,0,0,0
39,0,500,1,1,1
