ID,S,I,State,Nature,Obs
0,500,0,0,0,0
1,0,500,1,1,1
2,500,0,0,0,0
3,500,0,0,0,0
4,500,0,0,0,0
5,500,0,0,0,0
6,500,0,0,0,0
7,0,500,1,1,1
8,0,500,1,1,1
9,0,500,1,1,1
10,0,500,1,1,1
11,0,500,1,1,1
12,0,500,1,1,1
13,0,500,1,1,1
14,0,500,1,1,1
15,0,500,1,1,1
16,0,500,1,1,1
17,0,500,1,1,1
18,0,500,1,1,1
19,0,500,1,1,1
20,0,500,1,1,1
21,0,500,1,1,1
22,500,0,0,0,0
23,0,500,1,1,1
24,500,0,0,0,0
25,0,500,1,1,1
26,500,0,0,0,0
27,0,500,1,1,1
28,500,0,0,1,0
29,0,500,1,1,1
30,0,500,1,1,1
31,0,500,1,1,1
32,500,0,0,0,0
33,500,0,0,0,0
34,0,500,1,1,1
35,0,500,1,1,1
36,500,0,0,0,0
37,0,500,1,1,1
38,500,0,0,0,0
39,0,500,1,1,1
