ID,S,I,State,Nature,Obs
0,287,213,0,0,1
1,373,127,0,1,0
2,435,65,0,0,1
3,466,34,0,0,0
4,477,23,0,0,0
5,483,17,0,0,1
6,499,1,0,0,0
7,485,15,0,0,1
8,297,203,0,0,1
9,285,215,0,0,0
10,260,240,0,0,0
11,490,10,0,0,0
12,484,16,0,0,0
13,477,23,0,0,0
14,450,50,0,0,1
15,377,123,0,0,1
16,224,276,1,0,1
17,178,322,1,0,1
18,175,325,1,1,0
19,54,446,1,1,0
20,57,443,1,0,1
21,143,357,1,1,1
22,474,26,0,0,0
23,446,54,0,1,0
24,150,350,1,0,1
25,397,103,0,0,0
26,174,326,1,0,1
27,402,98,0,1,0
28,258,242,0,0,0
29,451,49,0,1,0
30,446,54,0,0,0
31,467,33,0,0,1
32,374,126,0,0,1
33,467,33,0,0,0
34,262,238,0,1,0
35,310,190,0,0,1
36,454,46,0,0,1
37,105,395,1,0,1
38,319,181,0,0,1
39,328,172,0,1,1
