ID,S,I,State,Nature,Obs
0,61,439,1,1,0
1,0,500,1,1,0
2,391,109,0,1,0
3,11,489,1,0,1
4,201,299,1,1,1
5,5,495,1,0,0
6,476,24,0,1,0
7,0,500,1,1,1
8,376,124,0,1,0
9,398,102,0,1,0
10,443,57,0,1,1
11,3,497,1,0,1
12,451,49,0,1,0
13,37,463,1,1,1
14,399,101,0,0,1
15,19,481,1,0,1
16,92,408,1,1,0
17,173,327,1,1,1
18,0,500,1,1,1
19,354,146,0,0,0
20,4,496,1,0,1
21,62,438,1,0,1
22,104,396,1,1,1
23,3,497,1,0,1
24,3,497,1,1,1
25,106,394,1,0,1
26,0,500,1,0,0
27,67,433,1,1,0
28,17,483,1,0,0
29,222,278,1,1,1
30,152,348,1,1,1
31,312,188,0,1,0
32,103,397,1,1,1
33,399,101,0,1,1
34,0,500,1,1,1
35,497,3,0,1,0
36,388,112,0,1,0
37,472,28,0,1,0
38,341,159,0,1,0
39,26,474,1,0,0
