ID,S,I,State,Nature,Obs
0,0,500,1,1,0
1,232,268,1,0,1
2,1,499,1,0,1
3,129,371,1,0,0
4,301,199,0,1,0
5,0,500,1,0,0
6,17,483,1,1,1
7,494,6,0,0,0
8,387,113,0,0,0
9,137,363,1,1,1
10,362,138,0,0,1
11,343,157,0,1,1
12,483,17,0,1,0
13,195,305,1,1,0
14,206,294,1,1,0
15,83,417,1,1,0
16,32,468,1,0,1
17,73,427,1,1,0
18,0,500,1,0,1
19,54,446,1,1,1
20,0,500,1,1,0
21,10,490,1,1,1
22,1,499,1,1,1
23,370,130,0,0,1
24,194,306,1,1,0
25,0,500,1,1,0
26,5,495,1,1,1
27,352,148,0,0,1
28,310,190,0,1,0
29,351,149,0,0,1
30,257,243,0,0,0
31,21,479,1,0,0
32,3,497,1,0,0
33,485,15,0,0,1
34,303,197,0,0,1
35,346,154,0,0,0
36,166,334,1,1,1
37,0,500,1,1,0
38,86,414,1,1,0
39,29,471,1,0,0
