ID,S,I,State,Nature,Obs
0,208,292,1,1,1
1,194,306,1,1,1
2,199,301,1,1,1
3,277,223,0,1,1
4,191,309,1,1,0
5,201,299,1,1,1
6,207,293,1,1,1
7,215,285,1,1,1
8,223,277,1,1,1
9,188,312,1,1,1
10,200,300,1,0,0
11,230,270,1,1,1
12,203,297,1,1,1
13,229,271,1,0,0
14,204,296,1,1,1
15,198,302,1,1,0
16,279,221,0,1,1
17,218,282,1,1,1
18,239,261,1,1,1
19,242,258,1,0,0
20,212,288,1,1,1
21,223,277,1,0,0
22,243,257,1,1,1
23,204,296,1,1,1
24,185,315,1,1,1
25,294,206,0,0,1
26,195,305,1,1,1
27,201,299,1,1,1
28,212,288,1,1,1
29,247,253,1,1,1
30,285,215,0,1,1
31,204,296,1,1,1
32,184,316,1,1,1
33,213,287,1,0,0
34,234,266,1,1,1
35,271,229,0,0,0
36,196,304,1,0,0
37,229,271,1,1,1
38,271,229,0,0,0
39,232,268,1,1,1
