ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,487,13,0,0,0
4,0,500,1,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,0,500,1,1,1
8,500,0,0,0,0
9,0,500,1,1,1
10,0,500,1,1,1
11,0,500,1,1,1
12,0,500,1,1,1
13,0,500,1,1,1
14,0,500,1,1,1
15,0,500,1,1,1
16,0,500,1,1,0
17,0,500,1,1,1
18,2,498,1,1,1
19,463,37,0,0,0
20,1,499,1,1,1
21,468,32,0,0,0
22,16,484,1,1,1
23,0,500,1,1,1
24,0,500,1,1,1
25,2,498,1,1,1
26,0,500,1,1,1
27,0,500,1,1,1
28,0,500,1,1,1
29,0,500,1,1,1
30,0,500,1,1,1
31,0,500,1,1,1
32,0,500,1,1,1
33,0,500,1,1,1
34,475,25,0,0,0
35,35,465,1,1,1
36,1,499,1,1,1
37,40,460,1,1,1
38,188,312,1,1,1
39,0,500,1,1,1
