ID,S,I,State,Nature,Obs
0,125,375,1,1,1
1,49,451,1,1,1
2,298,202,0,0,0
3,498,2,0,0,0
4,0,500,1,1,1
5,0,500,1,1,1
6,49,451,1,1,1
7,0,500,1,1,1
8,0,500,1,1,1
9,91,409,1,1,1
10,0,500,1,1,1
11,472,28,0,0,0
12,302,198,0,1,0
13,0,500,1,1,1
14,4,496,1,1,1
15,0,500,1,0,1
16,416,84,0,1,1
17,0,500,1,1,1
18,337,163,0,1,1
19,460,40,0,0,0
20,325,175,0,1,0
21,392,108,0,0,0
22,455,45,0,0,0
23,112,388,1,0,0
24,33,467,1,1,1
25,431,69,0,0,0
26,2,498,1,1,1
27,0,500,1,1,1
28,97,403,1,1,0
29,346,154,0,0,0
30,4,496,1,1,1
31,103,397,1,1,1
32,0,500,1,1,1
33,4,496,1,1,0
34,463,37,0,0,0
35,459,41,0,0,0
36,289,211,0,0,0
37,438,62,0,0,0
38,118,382,1,0,0
39,117,383,1,0,1
