ID,S,I,State,Nature,Obs
0,0,500,1,0,0
1,69,431,1,1,1
2,57,443,1,0,1
3,91,409,1,1,1
4,0,500,1,1,1
5,4,496,1,1,1
6,0,500,1,1,1
7,85,415,1,1,0
8,4,496,1,1,1
9,0,500,1,1,1
10,0,500,1,1,1
11,303,197,0,0,0
12,334,166,0,0,0
13,135,365,1,0,0
14,80,420,1,1,1
15,170,330,1,1,1
16,127,373,1,1,1
17,87,413,1,1,1
18,60,440,1,1,1
19,100,400,1,1,1
20,111,389,1,1,1
21,14,486,1,1,1
22,251,249,0,1,0
23,162,338,1,0,0
24,157,343,1,1,1
25,199,301,1,1,1
26,1,499,1,1,1
27,98,402,1,1,1
28,35,465,1,1,1
29,103,397,1,1,0
30,221,279,1,0,0
31,66,434,1,0,0
32,88,412,1,1,1
33,11,489,1,1,1
34,26,474,1,1,1
35,132,368,1,0,0
36,90,410,1,1,1
37,139,361,1,1,1
38,138,362,1,1,1
39,108,392,1,1,0
