ID,S,I,State,Nature,Obs
0,90,410,1,1,1
1,9,491,1,1,1
2,0,500,1,1,1
3,8,492,1,1,1
4,0,500,1,1,1
5,0,500,1,1,1
6,500,0,0,1,1
7,0,500,1,1,1
8,0,500,1,1,1
9,0,500,1,1,1
10,0,500,1,1,1
11,0,500,1,1,0
12,0,500,1,1,1
13,0,500,1,0,0
14,0,500,1,1,1
15,439,61,0,0,0
16,0,500,1,1,1
17,440,60,0,1,0
18,219,281,1,0,0
19,492,8,0,1,1
20,0,500,1,1,1
21,0,500,1,1,1
22,0,500,1,1,1
23,61,439,1,1,1
24,0,500,1,0,0
25,0,500,1,1,1
26,0,500,1,1,1
27,8,492,1,1,1
28,0,500,1,1,1
29,471,29,0,0,0
30,335,165,0,1,0
31,371,129,0,0,0
32,0,500,1,1,1
33,0,500,1,0,0
34,30,470,1,1,1
35,500,0,0,0,0
36,500,0,0,1,1
37,8,492,1,1,1
38,0,500,1,0,0
39,500,0,0,1,1
