ID,S,I,State,Nature,Obs
0,14,486,1,1,0
1,0,500,1,1,1
2,0,500,1,1,1
3,0,500,1,0,0
4,4,496,1,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,0,500,1,1,1
8,459,41,0,0,0
9,500,0,0,0,0
10,1,499,1,1,1
11,500,0,0,1,1
12,31,469,1,1,1
13,13,487,1,1,1
14,0,500,1,1,1
15,0,500,1,1,1
16,476,24,0,0,0
17,0,500,1,1,1
18,0,500,1,1,1
19,500,0,0,1,1
20,0,500,1,1,1
21,105,395,1,1,1
22,8,492,1,1,1
23,0,500,1,1,1
24,0,500,1,1,1
25,500,0,0,0,0
26,500,0,0,0,0
27,0,500,1,1,1
28,0,500,1,1,1
29,12,488,1,1,1
30,312,188,0,1,0
31,500,0,0,1,1
32,0,500,1,1,1
33,0,500,1,1,1
34,0,500,1,0,0
35,0,500,1,1,1
36,7,493,1,1,1
37,500,0,0,0,0
38,0,500,1,1,1
39,19,481,1,1,1
