ID,S,I,State,Nature,Obs
0,161,339,1,1,1
1,150,350,1,1,1
2,107,393,1,0,0
3,234,266,1,0,0
4,42,458,1,1,1
5,61,439,1,1,1
6,104,396,1,1,1
7,49,451,1,1,1
8,108,392,1,1,1
9,94,406,1,1,1
10,90,410,1,1,1
11,186,314,1,0,0
12,70,430,1,1,0
13,86,414,1,1,1
14,52,448,1,1,1
15,47,453,1,0,1
16,198,302,1,1,1
17,34,466,1,1,1
18,220,280,1,1,1
19,218,282,1,0,0
20,59,441,1,1,0
21,155,345,1,0,0
22,199,301,1,0,0
23,64,436,1,0,0
24,55,445,1,1,1
25,200,300,1,0,0
26,129,371,1,1,1
27,36,464,1,1,1
28,43,457,1,1,0
29,142,358,1,0,0
30,161,339,1,1,1
31,72,428,1,1,1
32,53,447,1,1,1
33,47,453,1,1,0
34,223,277,1,0,0
35,227,273,1,0,0
36,71,429,1,0,0
37,192,308,1,0,0
38,205,295,1,0,0
39,216,284,1,0,1
