ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,73,427,1,0,0
4,0,500,1,1,1
5,0,500,1,1,1
6,26,474,1,0,0
7,0,500,1,1,1
8,0,500,1,1,1
9,0,500,1,1,1
10,0,500,1,1,1
11,0,500,1,1,1
12,39,461,1,1,1
13,0,500,1,1,1
14,0,500,1,1,1
15,0,500,1,1,1
16,486,14,0,0,0
17,0,500,1,1,1
18,10,490,1,1,1
19,4,496,1,1,1
20,0,500,1,1,1
21,500,0,0,0,0
22,4,496,1,1,1
23,437,63,0,0,0
24,0,500,1,1,1
25,0,500,1,1,1
26,0,500,1,1,1
27,45,455,1,1,1
28,35,465,1,1,1
29,10,490,1,0,0
30,12,488,1,1,1
31,0,500,1,1,1
32,0,500,1,1,1
33,500,0,0,0,0
34,0,500,1,1,1
35,0,500,1,1,1
36,0,500,1,1,1
37,0,500,1,1,1
38,480,20,0,0,0
39,1,499,1,1,1
