ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,467,33,0,0,0
4,0,500,1,1,1
5,143,357,1,1,1
6,438,62,0,0,0
7,0,500,1,1,1
8,0,500,1,1,1
9,500,0,0,1,1
10,0,500,1,1,1
11,251,249,0,1,1
12,111,389,1,1,1
13,1,499,1,1,1
14,0,500,1,0,0
15,41,459,1,1,1
16,0,500,1,0,0
17,205,295,1,0,0
18,0,500,1,1,1
19,0,500,1,1,1
20,60,440,1,1,1
21,444,56,0,0,0
22,0,500,1,1,1
23,0,500,1,1,1
24,0,500,1,1,1
25,0,500,1,1,1
26,37,463,1,1,1
27,0,500,1,1,1
28,0,500,1,1,1
29,467,33,0,0,0
30,0,500,1,1,1
31,0,500,1,1,1
32,1,499,1,1,1
33,0,500,1,1,1
34,47,453,1,1,1
35,0,500,1,1,1
36,364,136,0,0,0
37,0,500,1,1,1
38,465,35,0,0,0
39,0,500,1,1,1
