ID,S,I,State,Nature,Obs
0,17,483,1,1,1
1,47,453,1,1,1
2,7,493,1,1,0
3,170,330,1,0,0
4,0,500,1,1,1
5,4,496,1,1,1
6,23,477,1,1,1
7,1,499,1,1,1
8,189,311,1,0,0
9,83,417,1,1,1
10,72,428,1,1,1
11,215,285,1,0,0
12,2,498,1,1,1
13,135,365,1,1,1
14,5,495,1,1,1
15,5,495,1,1,1
16,211,289,1,0,0
17,5,495,1,1,1
18,172,328,1,1,1
19,129,371,1,1,1
20,2,498,1,1,1
21,111,389,1,1,1
22,192,308,1,0,0
23,70,430,1,1,1
24,12,488,1,1,1
25,217,283,1,0,0
26,23,477,1,1,1
27,11,489,1,1,0
28,14,486,1,1,1
29,181,319,1,1,1
30,185,315,1,0,0
31,7,493,1,1,1
32,45,455,1,1,1
33,17,483,1,1,1
34,214,286,1,1,1
35,204,296,1,1,1
36,35,465,1,1,1
37,124,376,1,1,1
38,195,305,1,1,1
39,101,399,1,1,0
