ID,S,I,State,Nature,Obs
0,500,0,0,1,1
1,90,410,1,1,0
2,0,500,1,1,1
3,0,500,1,1,1
4,0,500,1,1,0
5,0,500,1,1,1
6,23,477,1,0,0
7,0,500,1,1,1
8,0,500,1,1,1
9,0,500,1,1,1
10,500,0,0,0,0
11,0,500,1,1,1
12,0,500,1,1,0
13,0,500,1,1,1
14,0,500,1,1,1
15,0,500,1,0,0
16,0,500,1,1,0
17,0,500,1,1,1
18,118,382,1,1,1
19,0,500,1,1,1
20,0,500,1,1,1
21,0,500,1,1,1
22,475,25,0,0,0
23,0,500,1,1,1
24,500,0,0,0,0
25,1,499,1,1,1
26,0,500,1,1,1
27,0,500,1,1,1
28,0,500,1,1,1
29,500,0,0,0,0
30,16,484,1,1,1
31,46,454,1,1,1
32,0,500,1,1,1
33,500,0,0,0,1
34,0,500,1,1,1
35,1,499,1,1,1
36,0,500,1,0,0
37,0,500,1,1,1
38,0,500,1,1,1
39,456,44,0,0,0
