ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,500,0,0,0,0
2,483,17,0,0,0
3,141,359,1,1,1
4,0,500,1,1,0
5,0,500,1,1,1
6,0,500,1,1,1
7,2,498,1,1,1
8,27,473,1,1,1
9,27,473,1,1,1
10,0,500,1,1,0
11,479,21,0,0,0
12,0,500,1,1,1
13,0,500,1,1,1
14,465,35,0,1,0
15,1,499,1,1,1
16,171,329,1,1,1
17,11,489,1,1,1
18,0,500,1,1,1
19,14,486,1,1,1
20,30,470,1,1,0
21,0,500,1,1,0
22,0,500,1,1,1
23,425,75,0,0,0
24,0,500,1,1,1
25,462,38,0,1,1
26,0,500,1,1,1
27,441,59,0,0,0
28,50,450,1,1,1
29,0,500,1,1,0
30,0,500,1,1,1
31,0,500,1,1,1
32,1,499,1,1,1
33,0,500,1,1,1
34,1,499,1,1,1
35,500,0,0,0,0
36,0,500,1,1,0
37,5,495,1,1,1
38,0,500,1,1,1
39,0,500,1,1,1
