ID,S,I,State,Nature,Obs
0,237,263,1,1,1
1,322,178,0,0,0
2,88,412,1,1,1
3,169,331,1,1,1
4,0,500,1,1,1
5,15,485,1,1,1
6,147,353,1,1,1
7,17,483,1,1,1
8,21,479,1,1,1
9,66,434,1,1,1
10,121,379,1,0,0
11,44,456,1,1,1
12,77,423,1,1,1
13,257,243,0,0,0
14,131,369,1,1,0
15,133,367,1,1,1
16,105,395,1,1,1
17,56,444,1,0,0
18,182,318,1,1,1
19,396,104,0,0,0
20,93,407,1,1,1
21,95,405,1,0,1
22,196,304,1,1,1
23,66,434,1,0,0
24,44,456,1,1,1
25,407,93,0,0,0
26,14,486,1,1,1
27,46,454,1,1,1
28,105,395,1,1,0
29,67,433,1,0,0
30,54,446,1,1,1
31,52,448,1,1,1
32,53,447,1,1,1
33,57,443,1,0,0
34,45,455,1,1,1
35,241,259,1,0,0
36,134,366,1,0,0
37,185,315,1,1,1
38,107,393,1,1,1
39,335,165,0,0,0
