ID,S,I,State,Nature,Obs
0,208,292,1,1,1
1,209,291,1,1,1
2,206,294,1,1,1
3,285,215,0,1,1
4,188,312,1,1,1
5,194,306,1,1,1
6,218,282,1,0,1
7,203,297,1,1,1
8,221,279,1,0,0
9,188,312,1,1,1
10,194,306,1,1,1
11,239,261,1,0,0
12,195,305,1,1,1
13,218,282,1,1,1
14,196,304,1,1,1
15,202,298,1,1,1
16,274,226,0,0,0
17,188,312,1,1,1
18,258,242,0,1,1
19,257,243,0,1,1
20,196,304,1,1,1
21,234,266,1,1,0
22,236,264,1,0,0
23,205,295,1,1,1
24,220,280,1,1,1
25,290,210,0,0,0
26,185,315,1,1,1
27,203,297,1,1,1
28,206,294,1,1,1
29,250,250,0.5,1,1
30,285,215,0,0,0
31,215,285,1,1,1
32,184,316,1,1,1
33,190,310,1,1,1
34,229,271,1,0,0
35,270,230,0,1,0
36,211,289,1,1,1
37,248,252,1,0,0
38,268,232,0,1,1
39,228,272,1,1,1
