ID,S,I,State,Nature,Obs
0,420,80,0,0,0
1,389,111,0,0,0
2,404,96,0,0,0
3,443,57,0,0,0
4,386,114,0,0,0
5,391,109,0,0,0
6,392,108,0,0,0
7,393,107,0,0,0
8,412,88,0,0,0
9,367,133,0,0,0
10,386,114,0,0,1
11,440,60,0,0,0
12,381,119,0,0,0
13,425,75,0,0,0
14,402,98,0,0,0
15,389,111,0,0,0
16,437,63,0,0,0
17,378,122,0,0,0
18,424,76,0,0,0
19,427,73,0,0,0
20,396,104,0,0,0
21,421,79,0,0,0
22,412,88,0,0,0
23,388,112,0,0,0
24,379,121,0,0,1
25,453,47,0,0,0
26,367,133,0,0,0
27,397,103,0,0,0
28,399,101,0,0,1
29,411,89,0,0,0
30,442,58,0,1,1
31,403,97,0,0,0
32,381,119,0,0,0
33,388,112,0,0,0
34,408,92,0,0,0
35,437,63,0,0,0
36,400,100,0,0,0
37,423,77,0,0,0
38,430,70,0,0,0
39,393,107,0,0,0
