ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,35,465,1,1,1
3,492,8,0,0,0
4,0,500,1,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,0,500,1,1,1
8,0,500,1,0,1
9,0,500,1,1,1
10,0,500,1,1,1
11,5,495,1,1,1
12,10,490,1,1,0
13,0,500,1,1,1
14,0,500,1,1,1
15,0,500,1,1,1
16,0,500,1,1,1
17,0,500,1,1,1
18,18,482,1,1,1
19,484,16,0,0,0
20,5,495,1,1,1
21,463,37,0,0,0
22,167,333,1,1,1
23,1,499,1,1,0
24,0,500,1,1,1
25,6,494,1,1,1
26,0,500,1,1,1
27,0,500,1,1,1
28,0,500,1,1,1
29,1,499,1,1,1
30,0,500,1,1,1
31,0,500,1,1,1
32,0,500,1,1,1
33,0,500,1,1,1
34,455,45,0,0,0
35,362,138,0,0,0
36,5,495,1,1,1
37,266,234,0,0,1
38,440,60,0,0,0
39,0,500,1,1,1
