ID,S,I,State,Nature,Obs
0,97,403,1,0,0
1,123,377,1,1,1
2,158,342,1,1,1
3,210,290,1,0,0
4,5,495,1,1,1
5,56,444,1,1,1
6,77,423,1,1,1
7,29,471,1,1,1
8,49,451,1,1,1
9,7,493,1,1,1
10,167,333,1,1,1
11,176,324,1,1,0
12,45,455,1,1,1
13,150,350,1,0,0
14,139,361,1,1,1
15,92,408,1,1,1
16,177,323,1,1,1
17,129,371,1,1,1
18,161,339,1,0,0
19,116,384,1,0,0
20,23,477,1,1,1
21,190,310,1,1,1
22,156,344,1,1,1
23,139,361,1,1,1
24,181,319,1,1,1
25,165,335,1,1,0
26,10,490,1,1,1
27,51,449,1,1,1
28,133,367,1,0,0
29,129,371,1,1,1
30,312,188,0,0,0
31,106,394,1,0,0
32,54,446,1,1,1
33,142,358,1,1,1
34,186,314,1,1,1
35,187,313,1,1,1
36,100,400,1,1,1
37,121,379,1,1,1
38,202,298,1,1,1
39,236,264,1,1,1
