ID,S,I,State,Nature,Obs
0,500,0,0,0,0
1,500,0,0,0,0
2,500,0,0,0,0
3,500,0,0,0,0
4,500,0,0,0,0
5,500,0,0,0,0
6,498,2,0,0,0
7,500,0,0,0,0
8,489,11,0,0,0
9,499,1,0,0,0
10,496,4,0,0,0
11,500,0,0,0,0
12,490,10,0,0,1
13,494,6,0,0,0
14,500,0,0,0,0
15,477,23,0,0,1
16,499,1,0,0,0
17,500,0,0,0,0
18,500,0,0,0,0
19,500,0,0,0,0
20,500,0,0,0,0
21,500,0,0,0,0
22,500,0,0,0,0
23,500,0,0,0,0
24,476,24,0,0,1
25,499,1,0,0,0
26,489,11,0,0,0
27,498,2,0,0,0
28,500,0,0,0,0
29,499,1,0,0,0
30,91,409,1,1,1
31,499,1,0,0,0
32,498,2,0,0,0
33,499,1,0,0,0
34,499,1,0,0,0
35,491,9,0,0,0
36,500,0,0,0,0
37,498,2,0,0,0
38,499,1,0,0,0
39,478,22,0,0,1
