ID,S,I,State,Nature,Obs
0,27,473,1,1,1
1,467,33,0,1,1
2,3,497,1,1,1
3,0,500,1,1,1
4,0,500,1,1,1
5,3,497,1,1,1
6,3,497,1,1,1
7,3,497,1,1,1
8,0,500,1,1,1
9,9,491,1,1,1
10,0,500,1,1,1
11,497,3,0,0,0
12,477,23,0,0,0
13,0,500,1,1,1
14,3,497,1,1,1
15,0,500,1,1,1
16,500,0,0,0,0
17,0,500,1,1,0
18,15,485,1,1,1
19,0,500,1,1,1
20,500,0,0,1,1
21,0,500,1,1,1
22,500,0,0,0,0
23,3,497,1,0,0
24,476,24,0,0,0
25,500,0,0,0,0
26,0,500,1,1,1
27,12,488,1,0,0
28,23,477,1,0,0
29,500,0,0,0,0
30,0,500,1,1,1
31,9,491,1,0,1
32,0,500,1,1,1
33,15,485,1,0,0
34,0,500,1,1,1
35,0,500,1,1,1
36,500,0,0,0,0
37,500,0,0,1,0
38,0,500,1,1,1
39,0,500,1,0,0
