ID,S,I,State,Nature,Obs
0,39,461,1,1,0
1,46,454,1,1,1
2,13,487,1,1,1
3,177,323,1,0,0
4,176,324,1,1,1
5,76,424,1,1,1
6,32,468,1,1,1
7,138,362,1,1,1
8,160,340,1,0,0
9,97,403,1,0,0
10,95,405,1,1,1
11,128,372,1,1,1
12,134,366,1,1,1
13,159,341,1,1,1
14,56,444,1,1,1
15,12,488,1,1,1
16,167,333,1,0,0
17,56,444,1,1,1
18,127,373,1,1,1
19,149,351,1,1,1
20,97,403,1,1,1
21,96,404,1,1,1
22,172,328,1,1,1
23,50,450,1,1,1
24,33,467,1,1,1
25,249,251,1,0,0
26,112,388,1,0,0
27,33,467,1,1,1
28,72,428,1,1,1
29,147,353,1,1,1
30,158,342,1,1,0
31,56,444,1,1,1
32,51,449,1,1,1
33,82,418,1,1,1
34,147,353,1,0,0
35,183,317,1,1,1
36,102,398,1,1,1
37,140,360,1,0,0
38,181,319,1,1,1
39,79,421,1,1,1
