ID,S,I,State,Nature,Obs
0,27,473,1,1,1
1,2,498,1,1,1
2,14,486,1,1,1
3,319,181,0,0,0
4,219,281,1,1,0
5,184,316,1,0,0
6,89,411,1,0,0
7,301,199,0,1,0
8,187,313,1,0,0
9,287,213,0,0,0
10,47,453,1,1,1
11,197,303,1,0,0
12,43,457,1,1,1
13,70,430,1,1,1
14,22,478,1,1,1
15,8,492,1,1,1
16,72,428,1,1,1
17,71,429,1,1,1
18,200,300,1,1,1
19,240,260,1,0,0
20,282,218,0,0,0
21,122,378,1,0,0
22,46,454,1,1,1
23,14,486,1,1,1
24,47,453,1,1,1
25,205,295,1,1,1
26,51,449,1,1,1
27,76,424,1,1,1
28,144,356,1,1,1
29,105,395,1,0,0
30,150,350,1,1,1
31,13,487,1,1,1
32,247,253,1,0,0
33,33,467,1,1,1
34,141,359,1,0,0
35,283,217,0,1,1
36,261,239,0,0,0
37,128,372,1,1,1
38,176,324,1,1,1
39,62,438,1,1,1
