ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,441,59,0,0,0
2,217,283,1,0,0
3,123,377,1,1,1
4,0,500,1,1,0
5,33,467,1,1,1
6,0,500,1,1,1
7,84,416,1,1,1
8,8,492,1,1,1
9,0,500,1,1,1
10,9,491,1,1,0
11,333,167,0,0,0
12,150,350,1,1,1
13,5,495,1,1,1
14,320,180,0,1,0
15,192,308,1,1,1
16,181,319,1,1,1
17,12,488,1,1,1
18,85,415,1,1,1
19,64,436,1,1,1
20,174,326,1,1,0
21,23,477,1,1,0
22,224,276,1,1,1
23,250,250,0.5,0,0
24,112,388,1,1,1
25,251,249,0,1,1
26,12,488,1,1,1
27,204,296,1,0,0
28,63,437,1,1,1
29,73,427,1,1,0
30,118,382,1,1,1
31,50,450,1,1,1
32,211,289,1,1,1
33,30,470,1,1,1
34,56,444,1,1,1
35,51,449,1,0,0
36,189,311,1,1,0
37,122,378,1,1,1
38,184,316,1,1,1
39,17,483,1,1,1
