ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,403,97,0,0,0
4,0,500,1,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,0,500,1,1,1
8,12,488,1,1,1
9,0,500,1,1,1
10,0,500,1,1,1
11,17,483,1,1,1
12,0,500,1,1,1
13,500,0,0,0,0
14,0,500,1,1,1
15,500,0,0,1,1
16,4,496,1,1,1
17,0,500,1,1,1
18,0,500,1,1,1
19,8,492,1,0,0
20,0,500,1,1,1
21,7,493,1,1,1
22,4,496,1,1,1
23,0,500,1,1,1
24,23,477,1,1,1
25,0,500,1,1,1
26,0,500,1,1,1
27,0,500,1,1,1
28,0,500,1,1,1
29,1,499,1,1,1
30,395,105,0,1,1
31,0,500,1,1,1
32,0,500,1,1,1
33,0,500,1,1,1
34,3,497,1,1,1
35,349,151,0,0,0
36,0,500,1,1,1
37,58,442,1,1,1
38,0,500,1,1,1
39,221,279,1,0,0
