ID,S,I,State,Nature,Obs
0,163,337,1,0,0
1,51,449,1,1,1
2,243,257,1,0,0
3,211,289,1,1,1
4,55,445,1,1,1
5,177,323,1,1,1
6,198,302,1,1,1
7,192,308,1,0,0
8,83,417,1,1,1
9,148,352,1,1,1
10,133,367,1,1,1
11,140,360,1,0,0
12,148,352,1,0,1
13,83,417,1,1,0
14,128,372,1,0,0
15,164,336,1,1,1
16,153,347,1,1,1
17,90,410,1,1,1
18,120,380,1,1,1
19,124,376,1,1,1
20,229,271,1,1,1
21,95,405,1,1,1
22,133,367,1,0,0
23,67,433,1,1,1
24,89,411,1,1,1
25,224,276,1,1,1
26,172,328,1,1,0
27,150,350,1,1,0
28,84,416,1,0,0
29,212,288,1,1,1
30,267,233,0,0,0
31,117,383,1,1,1
32,168,332,1,1,1
33,146,354,1,1,1
34,106,394,1,1,1
35,164,336,1,1,1
36,90,410,1,1,1
37,100,400,1,1,1
38,234,266,1,1,1
39,54,446,1,1,1
