ID,S,I,State,Nature,Obs
0,445,55,0,0,0
1,387,113,0,0,0
2,413,87,0,0,0
3,474,26,0,0,0
4,357,143,0,0,0
5,380,120,0,0,0
6,418,82,0,0,0
7,393,107,0,0,1
8,371,129,0,1,1
9,256,244,0,0,0
10,196,304,1,0,0
11,471,29,0,0,0
12,382,118,0,0,0
13,447,53,0,0,0
14,393,107,0,0,0
15,381,119,0,0,0
16,474,26,0,0,0
17,373,127,0,0,0
18,341,159,0,0,1
19,431,69,0,0,0
20,383,117,0,0,1
21,431,69,0,0,0
22,400,100,0,0,0
23,389,111,0,0,0
24,375,125,0,0,0
25,456,44,0,0,0
26,378,122,0,0,0
27,350,150,0,0,0
28,389,111,0,0,0
29,448,52,0,0,1
30,7,493,1,1,1
31,384,116,0,0,0
32,369,131,0,0,0
33,392,108,0,0,0
34,434,66,0,0,0
35,158,342,1,0,0
36,393,107,0,0,0
37,439,61,0,0,0
38,459,41,0,0,0
39,370,130,0,0,0
