ID,S,I,State,Nature,Obs
0,203,297,1,1,1
1,208,292,1,1,1
2,210,290,1,1,1
3,287,213,0,0,0
4,188,312,1,1,0
5,191,309,1,1,1
6,205,295,1,1,1
7,211,289,1,1,1
8,233,267,1,1,1
9,185,315,1,1,0
10,201,299,1,0,0
11,241,259,1,1,1
12,200,300,1,1,1
13,242,258,1,1,1
14,209,291,1,1,1
15,196,304,1,1,1
16,267,233,0,1,1
17,202,298,1,1,1
18,246,254,1,1,1
19,240,260,1,0,0
20,203,297,1,1,1
21,222,278,1,0,0
22,241,259,1,1,1
23,210,290,1,1,1
24,201,299,1,1,1
25,295,205,0,0,0
26,200,300,1,1,1
27,214,286,1,1,1
28,203,297,1,1,1
29,259,241,0,1,0
30,289,211,0,1,1
31,202,298,1,1,1
32,196,304,1,1,1
33,214,286,1,1,1
34,219,281,1,1,1
35,265,235,0,1,1
36,192,308,1,0,1
37,221,279,1,1,1
38,278,222,0,1,1
39,228,272,1,1,1
