ID,S,I,State,Nature,Obs
0,29,471,1,1,1
1,5,495,1,1,1
2,5,495,1,1,1
3,139,361,1,1,1
4,0,500,1,1,1
5,2,498,1,1,1
6,34,466,1,1,1
7,5,495,1,1,1
8,118,382,1,1,1
9,1,499,1,1,1
10,3,497,1,1,1
11,198,302,1,0,0
12,32,468,1,1,1
13,73,427,1,1,1
14,33,467,1,1,1
15,11,489,1,1,1
16,346,154,0,0,0
17,25,475,1,1,1
18,157,343,1,1,1
19,125,375,1,1,1
20,10,490,1,1,1
21,107,393,1,0,0
22,131,369,1,0,0
23,191,309,1,0,0
24,6,494,1,1,1
25,228,272,1,0,0
26,35,465,1,1,1
27,41,459,1,1,1
28,3,497,1,1,1
29,86,414,1,1,1
30,100,400,1,1,1
31,45,455,1,1,1
32,1,499,1,1,1
33,18,482,1,1,1
34,200,300,1,1,0
35,374,126,0,0,0
36,18,482,1,1,1
37,253,247,0,0,0
38,151,349,1,1,1
39,186,314,1,0,0
