ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,500,0,0,0,0
2,500,0,0,1,1
3,347,153,0,0,1
4,0,500,1,1,1
5,0,500,1,1,1
6,184,316,1,1,1
7,420,80,0,0,0
8,489,11,0,0,0
9,90,410,1,1,1
10,0,500,1,1,0
11,1,499,1,1,1
12,409,91,0,1,0
13,0,500,1,1,1
14,0,500,1,1,1
15,30,470,1,1,1
16,68,432,1,1,1
17,0,500,1,1,1
18,0,500,1,1,1
19,498,2,0,0,0
20,1,499,1,1,1
21,2,498,1,1,1
22,0,500,1,1,1
23,0,500,1,1,1
24,0,500,1,1,1
25,500,0,0,0,0
26,0,500,1,1,1
27,446,54,0,0,0
28,229,271,1,0,0
29,51,449,1,1,1
30,0,500,1,1,0
31,0,500,1,1,1
32,0,500,1,1,1
33,0,500,1,1,1
34,0,500,1,1,1
35,5,495,1,1,1
36,12,488,1,1,1
37,491,9,0,0,0
38,0,500,1,1,1
39,0,500,1,1,1
