ID,S,I,State,Nature,Obs
0,79,421,1,1,1
1,88,412,1,1,1
2,37,463,1,1,1
3,227,273,1,0,0
4,3,497,1,1,0
5,29,471,1,1,1
6,49,451,1,1,1
7,10,490,1,1,1
8,183,317,1,1,1
9,2,498,1,1,0
10,50,450,1,0,0
11,74,426,1,1,1
12,5,495,1,1,1
13,172,328,1,1,1
14,56,444,1,1,1
15,22,478,1,1,1
16,276,224,0,1,1
17,23,477,1,1,1
18,202,298,1,1,1
19,87,413,1,0,0
20,9,491,1,1,1
21,43,457,1,0,0
22,222,278,1,1,1
23,40,460,1,1,1
24,54,446,1,1,1
25,230,270,1,0,0
26,6,494,1,1,1
27,97,403,1,1,1
28,56,444,1,1,1
29,147,353,1,1,0
30,191,309,1,1,1
31,65,435,1,1,1
32,2,498,1,1,1
33,80,420,1,1,1
34,30,470,1,1,1
35,163,337,1,1,1
36,68,432,1,0,1
37,140,360,1,1,1
38,139,361,1,1,1
39,162,338,1,1,1
