ID,S,I,State,Nature,Obs
0,313,187,0,0,0
1,419,81,0,0,0
2,364,136,0,0,0
3,86,414,1,1,1
4,37,463,1,1,1
5,167,333,1,1,1
6,171,329,1,1,1
7,146,354,1,1,1
8,16,484,1,1,1
9,327,173,0,1,0
10,135,365,1,1,1
11,240,260,1,0,0
12,77,423,1,0,1
13,102,398,1,1,1
14,272,228,0,0,0
15,228,272,1,0,0
16,302,198,0,0,0
17,134,366,1,1,1
18,354,146,0,1,1
19,110,390,1,1,1
20,166,334,1,1,1
21,91,409,1,1,1
22,274,226,0,1,0
23,360,140,0,0,0
24,188,312,1,0,0
25,146,354,1,0,1
26,169,331,1,0,0
27,255,245,0,0,0
28,207,293,1,0,0
29,148,352,1,0,0
30,89,411,1,1,1
31,329,171,0,0,0
32,163,337,1,1,1
33,300,200,0,0,0
34,159,341,1,1,1
35,115,385,1,1,1
36,219,281,1,1,1
37,136,364,1,1,1
38,222,278,1,1,1
39,339,161,0,0,0
