ID,S,I,State,Nature,Obs
0,62,438,1,1,1
1,36,464,1,1,1
2,33,467,1,1,1
3,205,295,1,1,1
4,0,500,1,1,1
5,31,469,1,1,1
6,36,464,1,0,0
7,4,496,1,1,1
8,148,352,1,1,1
9,102,398,1,1,1
10,25,475,1,0,0
11,184,316,1,1,1
12,4,496,1,1,1
13,178,322,1,1,1
14,21,479,1,1,1
15,12,488,1,1,1
16,206,294,1,1,1
17,10,490,1,1,1
18,162,338,1,1,1
19,151,349,1,0,0
20,3,497,1,1,0
21,78,422,1,0,0
22,149,351,1,1,1
23,52,448,1,1,1
24,33,467,1,1,1
25,245,255,1,1,1
26,72,428,1,1,0
27,55,445,1,1,1
28,25,475,1,1,1
29,157,343,1,1,1
30,164,336,1,1,1
31,29,471,1,1,1
32,25,475,1,1,1
33,45,455,1,0,0
34,130,370,1,0,1
35,183,317,1,1,1
36,61,439,1,0,0
37,194,306,1,0,0
38,147,353,1,0,1
39,112,388,1,1,1
