ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,4,496,1,1,1
4,500,0,0,0,0
5,500,0,0,0,0
6,500,0,0,0,0
7,0,500,1,0,0
8,0,500,1,1,1
9,0,500,1,1,1
10,0,500,1,0,0
11,0,500,1,1,1
12,500,0,0,1,1
13,497,3,0,0,0
14,0,500,1,0,0
15,500,0,0,1,1
16,500,0,0,0,0
17,500,0,0,0,0
18,500,0,0,0,0
19,7,493,1,1,1
20,0,500,1,0,0
21,0,500,1,1,1
22,0,500,1,1,1
23,0,500,1,1,1
24,500,0,0,0,1
25,0,500,1,1,1
26,500,0,0,0,0
27,500,0,0,0,0
28,500,0,0,0,0
29,0,500,1,1,1
30,12,488,1,1,1
31,0,500,1,1,1
32,500,0,0,0,0
33,500,0,0,0,0
34,0,500,1,1,1
35,0,500,1,1,1
36,0,500,1,1,1
37,0,500,1,1,1
38,4,496,1,1,1
39,9,491,1,1,1
