ID,S,I,State,Nature,Obs
0,140,360,1,1,1
1,157,343,1,1,1
2,320,180,0,0,0
3,469,31,0,0,0
4,8,492,1,1,1
5,83,417,1,1,1
6,162,338,1,1,1
7,74,426,1,1,1
8,143,357,1,1,1
9,37,463,1,1,1
10,34,466,1,1,1
11,158,342,1,0,0
12,102,398,1,1,0
13,83,417,1,1,1
14,183,317,1,1,1
15,115,385,1,0,1
16,202,298,1,1,1
17,27,473,1,1,1
18,341,159,0,1,1
19,434,66,0,0,0
20,187,313,1,1,0
21,353,147,0,0,0
22,361,139,0,0,0
23,101,399,1,0,0
24,32,468,1,1,1
25,135,365,1,0,0
26,24,476,1,1,1
27,35,465,1,1,1
28,46,454,1,1,0
29,147,353,1,0,0
30,346,154,0,1,1
31,176,324,1,1,1
32,95,405,1,1,1
33,71,429,1,1,0
34,404,96,0,0,0
35,460,40,0,0,0
36,62,438,1,0,0
37,325,175,0,0,0
38,344,156,0,0,0
39,274,226,0,0,1
