ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,30,470,1,1,1
4,0,500,1,1,1
5,0,500,1,1,1
6,101,399,1,0,0
7,0,500,1,1,1
8,429,71,0,0,0
9,0,500,1,1,1
10,0,500,1,1,0
11,191,309,1,0,0
12,0,500,1,1,0
13,0,500,1,1,1
14,0,500,1,1,1
15,0,500,1,1,1
16,486,14,0,0,0
17,0,500,1,1,1
18,0,500,1,1,1
19,0,500,1,1,1
20,0,500,1,1,1
21,0,500,1,1,1
22,484,16,0,0,0
23,0,500,1,1,1
24,453,47,0,1,0
25,484,16,0,0,0
26,0,500,1,1,1
27,0,500,1,1,1
28,0,500,1,1,1
29,0,500,1,1,1
30,38,462,1,0,0
31,0,500,1,1,1
32,0,500,1,1,1
33,0,500,1,1,1
34,413,87,0,0,0
35,0,500,1,1,1
36,0,500,1,1,0
37,107,393,1,1,1
38,60,440,1,1,1
39,0,500,1,1,1
