ID,S,I,State,Nature,Obs
0,18,482,1,1,1
1,88,412,1,1,1
2,23,477,1,1,0
3,219,281,1,0,0
4,140,360,1,1,1
5,198,302,1,0,0
6,13,487,1,0,0
7,221,279,1,1,1
8,175,325,1,1,1
9,189,311,1,1,1
10,52,448,1,1,1
11,228,272,1,0,0
12,114,386,1,1,1
13,61,439,1,1,1
14,18,482,1,1,1
15,71,429,1,1,0
16,189,311,1,0,0
17,39,461,1,1,1
18,181,319,1,1,1
19,180,320,1,1,1
20,194,306,1,0,0
21,46,454,1,0,0
22,69,431,1,1,1
23,23,477,1,1,1
24,42,458,1,1,0
25,166,334,1,1,1
26,103,397,1,1,0
27,47,453,1,1,1
28,99,401,1,1,1
29,173,327,1,0,0
30,144,356,1,1,1
31,50,450,1,1,1
32,192,308,1,1,1
33,268,232,0,1,1
34,125,375,1,0,0
35,124,376,1,1,1
36,166,334,1,0,0
37,87,413,1,1,0
38,185,315,1,0,0
39,67,433,1,1,1
