ID,S,I,State,Nature,Obs
0,0,500,1,0,0
1,388,112,0,0,0
2,385,115,0,0,0
3,152,348,1,1,1
4,0,500,1,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,4,496,1,1,1
8,0,500,1,1,1
9,5,495,1,1,1
10,0,500,1,1,1
11,269,231,0,1,1
12,0,500,1,0,0
13,0,500,1,1,1
14,266,234,0,1,0
15,0,500,1,0,1
16,1,499,1,1,0
17,0,500,1,1,1
18,0,500,1,1,1
19,0,500,1,1,1
20,0,500,1,1,1
21,0,500,1,1,1
22,486,14,0,0,0
23,43,457,1,1,1
24,0,500,1,1,1
25,319,181,0,1,1
26,0,500,1,1,0
27,417,83,0,0,0
28,23,477,1,1,1
29,0,500,1,0,0
30,494,6,0,0,0
31,1,499,1,1,0
32,0,500,1,1,1
33,0,500,1,1,1
34,36,464,1,1,1
35,500,0,0,0,0
36,0,500,1,1,0
37,0,500,1,1,1
38,0,500,1,1,1
39,355,145,0,0,1
