ID,S,I,State,Nature,Obs
0,0,500,1,0,0
1,352,148,0,0,0
2,500,0,0,0,0
3,0,500,1,1,1
4,0,500,1,1,1
5,82,418,1,1,1
6,0,500,1,1,1
7,31,469,1,1,1
8,500,0,0,1,1
9,466,34,0,1,0
10,392,108,0,0,0
11,0,500,1,1,0
12,500,0,0,0,0
13,0,500,1,0,0
14,34,466,1,1,1
15,400,100,0,0,0
16,0,500,1,1,1
17,464,36,0,0,0
18,385,115,0,0,0
19,0,500,1,0,0
20,0,500,1,1,1
21,0,500,1,1,1
22,0,500,1,1,1
23,0,500,1,1,1
24,0,500,1,0,0
25,487,13,0,0,0
26,8,492,1,1,1
27,454,46,0,0,0
28,500,0,0,0,0
29,0,500,1,1,1
30,489,11,0,1,1
31,0,500,1,0,1
32,35,465,1,1,1
33,0,500,1,1,1
34,0,500,1,1,1
35,498,2,0,0,0
36,74,426,1,0,0
37,0,500,1,1,1
38,0,500,1,1,1
39,500,0,0,0,0
