ID,S,I,State,Nature,Obs
0,15,485,1,1,1
1,248,252,1,0,0
2,92,408,1,1,1
3,79,421,1,1,1
4,7,493,1,1,1
5,382,118,0,0,0
6,188,312,1,1,0
7,364,136,0,0,0
8,31,469,1,1,1
9,315,185,0,0,0
10,59,441,1,1,1
11,89,411,1,1,1
12,66,434,1,1,1
13,110,390,1,1,1
14,188,312,1,1,0
15,23,477,1,1,1
16,173,327,1,1,1
17,361,139,0,0,0
18,46,454,1,1,1
19,140,360,1,1,1
20,309,191,0,0,0
21,150,350,1,1,0
22,37,463,1,1,1
23,211,289,1,1,1
24,94,406,1,1,1
25,171,329,1,0,0
26,244,256,1,0,0
27,12,488,1,1,1
28,103,397,1,1,1
29,145,355,1,1,1
30,123,377,1,1,1
31,79,421,1,1,1
32,305,195,0,0,0
33,343,157,0,1,0
34,103,397,1,1,1
35,245,255,1,0,0
36,129,371,1,1,1
37,112,388,1,1,1
38,113,387,1,1,1
39,86,414,1,1,1
