ID,S,I,State,Nature,Obs
0,221,279,1,0,0
1,189,311,1,0,0
2,184,316,1,0,0
3,266,234,0,0,0
4,197,303,1,1,1
5,193,307,1,0,0
6,202,298,1,0,0
7,190,310,1,1,1
8,225,275,1,1,1
9,199,301,1,0,0
10,205,295,1,0,0
11,236,264,1,1,0
12,193,307,1,1,1
13,210,290,1,0,1
14,194,306,1,0,0
15,205,295,1,0,0
16,274,226,0,1,1
17,196,304,1,0,0
18,246,254,1,0,0
19,239,261,1,0,1
20,200,300,1,0,0
21,222,278,1,1,1
22,240,260,1,1,1
23,201,299,1,1,1
24,211,289,1,1,1
25,317,183,0,1,1
26,192,308,1,0,0
27,207,293,1,1,1
28,211,289,1,1,1
29,250,250,0.5,1,1
30,278,222,0,1,1
31,203,297,1,1,1
32,207,293,1,0,0
33,206,294,1,1,1
34,230,270,1,1,1
35,253,247,0,0,0
36,197,303,1,1,1
37,241,259,1,1,1
38,264,236,0,1,1
39,225,275,1,0,0
