ID,S,I,State,Nature,Obs
0,18,482,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,0,500,1,0,0
4,0,500,1,1,0
5,0,500,1,1,1
6,46,454,1,1,1
7,0,500,1,1,1
8,0,500,1,1,1
9,0,500,1,1,0
10,358,142,0,0,0
11,0,500,1,1,1
12,0,500,1,1,1
13,0,500,1,1,1
14,0,500,1,1,1
15,0,500,1,1,1
16,0,500,1,1,1
17,0,500,1,1,1
18,17,483,1,1,1
19,456,44,0,0,0
20,0,500,1,1,1
21,473,27,0,0,0
22,0,500,1,1,1
23,0,500,1,1,1
24,0,500,1,1,1
25,0,500,1,0,0
26,0,500,1,1,1
27,2,498,1,1,1
28,9,491,1,1,1
29,105,395,1,1,0
30,0,500,1,1,1
31,0,500,1,1,1
32,0,500,1,1,1
33,0,500,1,1,1
34,7,493,1,1,1
35,126,374,1,1,1
36,21,479,1,0,1
37,93,407,1,1,1
38,500,0,0,1,1
39,35,465,1,1,1
