ID,S,I,State,Nature,Obs
0,471,29,0,0,0
1,500,0,0,0,0
2,0,500,1,1,1
3,6,494,1,1,1
4,500,0,0,0,0
5,493,7,0,0,0
6,0,500,1,0,0
7,492,8,0,0,0
8,0,500,1,1,1
9,500,0,0,0,1
10,493,7,0,0,0
11,0,500,1,1,1
12,492,8,0,0,0
13,41,459,1,1,1
14,498,2,0,0,0
15,190,310,1,1,1
16,0,500,1,0,0
17,486,14,0,0,0
18,499,1,0,0,0
19,1,499,1,1,1
20,500,0,0,0,0
21,0,500,1,1,1
22,0,500,1,1,0
23,0,500,1,1,1
24,96,404,1,0,0
25,500,0,0,1,1
26,500,0,0,0,0
27,500,0,0,0,0
28,500,0,0,0,0
29,0,500,1,1,1
30,96,404,1,1,1
31,500,0,0,0,0
32,500,0,0,0,0
33,500,0,0,0,0
34,0,500,1,1,1
35,0,500,1,1,1
36,425,75,0,1,1
37,0,500,1,1,1
38,0,500,1,1,1
39,0,500,1,1,1
