ID,S,I,State,Nature,Obs
0,3,497,1,1,1
1,12,488,1,1,1
2,18,482,1,1,1
3,81,419,1,1,1
4,0,500,1,1,0
5,1,499,1,1,1
6,0,500,1,1,1
7,8,492,1,1,1
8,3,497,1,1,1
9,0,500,1,1,1
10,0,500,1,1,1
11,85,415,1,1,1
12,13,487,1,1,1
13,373,127,0,0,0
14,39,461,1,1,0
15,150,350,1,1,1
16,154,346,1,1,1
17,274,226,0,1,1
18,392,108,0,0,0
19,360,140,0,0,0
20,31,469,1,1,1
21,380,120,0,0,0
22,69,431,1,1,1
23,28,472,1,1,1
24,58,442,1,0,1
25,122,378,1,1,1
26,0,500,1,1,0
27,25,475,1,1,1
28,12,488,1,1,1
29,130,370,1,1,1
30,111,389,1,1,1
31,90,410,1,0,0
32,9,491,1,1,1
33,6,494,1,0,0
34,1,499,1,1,1
35,225,275,1,1,1
36,79,421,1,0,0
37,167,333,1,1,1
38,175,325,1,0,0
39,320,180,0,1,1
