ID,S,I,State,Nature,Obs
0,158,342,1,1,1
1,59,441,1,1,1
2,13,487,1,1,1
3,257,243,0,1,1
4,7,493,1,1,1
5,24,476,1,1,1
6,54,446,1,1,1
7,27,473,1,1,1
8,90,410,1,1,1
9,37,463,1,1,1
10,56,444,1,1,1
11,172,328,1,0,0
12,16,484,1,1,1
13,95,405,1,1,1
14,45,455,1,1,1
15,43,457,1,1,1
16,186,314,1,0,0
17,31,469,1,1,1
18,191,309,1,1,1
19,212,288,1,1,1
20,21,479,1,1,1
21,100,400,1,0,0
22,110,390,1,0,0
23,48,452,1,0,0
24,33,467,1,1,1
25,217,283,1,0,0
26,16,484,1,1,1
27,40,460,1,1,1
28,31,469,1,1,1
29,118,382,1,1,1
30,188,312,1,1,1
31,56,444,1,1,1
32,15,485,1,1,1
33,33,467,1,1,1
34,136,364,1,1,0
35,175,325,1,0,0
36,21,479,1,1,1
37,53,447,1,0,0
38,239,261,1,1,1
39,111,389,1,0,0
