ID,S,I,State,Nature,Obs
0,39,461,1,1,1
1,92,408,1,0,0
2,364,136,0,0,0
3,106,394,1,1,1
4,317,183,0,1,0
5,293,207,0,1,1
6,91,409,1,1,1
7,66,434,1,1,1
8,37,463,1,1,1
9,8,492,1,1,1
10,103,397,1,1,0
11,341,159,0,0,0
12,17,483,1,1,1
13,39,461,1,1,1
14,112,388,1,1,0
15,78,422,1,1,1
16,106,394,1,1,1
17,42,458,1,1,1
18,65,435,1,1,1
19,56,444,1,1,1
20,359,141,0,1,0
21,329,171,0,1,0
22,37,463,1,1,1
23,361,139,0,0,0
24,38,462,1,1,1
25,376,124,0,1,1
26,23,477,1,1,1
27,377,123,0,0,0
28,38,462,1,1,1
29,339,161,0,1,0
30,65,435,1,1,1
31,339,161,0,1,1
32,38,462,1,1,1
33,24,476,1,1,1
34,34,466,1,1,1
35,83,417,1,0,0
36,371,129,0,1,0
37,44,456,1,1,1
38,98,402,1,1,1
39,46,454,1,1,1
