ID,S,I,State,Nature,Obs
0,0,500,1,1,0
1,0,500,1,1,1
2,0,500,1,1,1
3,500,0,0,0,0
4,500,0,0,0,0
5,500,0,0,0,0
6,500,0,0,0,0
7,500,0,0,0,0
8,0,500,1,1,1
9,0,500,1,0,0
10,500,0,0,0,0
11,0,500,1,1,1
12,0,500,1,1,1
13,496,4,0,0,0
14,500,0,0,1,1
15,496,4,0,1,1
16,0,500,1,1,1
17,500,0,0,0,1
18,0,500,1,0,0
19,500,0,0,0,0
20,0,500,1,0,0
21,0,500,1,1,1
22,0,500,1,1,1
23,500,0,0,1,1
24,0,500,1,1,1
25,0,500,1,1,1
26,0,500,1,1,1
27,500,0,0,1,0
28,0,500,1,1,0
29,0,500,1,1,1
30,460,40,0,1,0
31,0,500,1,1,1
32,500,0,0,0,0
33,0,500,1,1,1
34,0,500,1,1,1
35,500,0,0,0,0
36,0,500,1,1,1
37,0,500,1,1,1
38,0,500,1,1,1
39,500,0,0,0,0
