ID,S,I,State,Nature,Obs
0,226,274,1,1,1
1,216,284,1,1,1
2,212,288,1,1,1
3,293,207,0,0,0
4,195,305,1,1,1
5,205,295,1,1,1
6,210,290,1,1,1
7,218,282,1,1,1
8,233,267,1,1,1
9,188,312,1,1,1
10,208,292,1,1,1
11,253,247,0,1,1
12,209,291,1,1,1
13,249,251,1,1,1
14,212,288,1,1,1
15,195,305,1,1,1
16,279,221,0,1,1
17,198,302,1,1,1
18,261,239,0,1,1
19,271,229,0,0,0
20,207,293,1,1,1
21,250,250,0.5,1,1
22,262,238,0,1,1
23,220,280,1,1,1
24,210,290,1,1,1
25,299,201,0,1,1
26,189,311,1,1,0
27,217,283,1,1,1
28,211,289,1,1,1
29,251,249,0,1,1
30,295,205,0,1,1
31,223,277,1,1,1
32,193,307,1,1,1
33,210,290,1,1,1
34,247,253,1,0,1
35,287,213,0,1,1
36,222,278,1,1,1
37,253,247,0,1,0
38,295,205,0,1,1
39,237,263,1,1,1
