ID,S,I,State,Nature,Obs
0,226,274,1,1,1
1,229,271,1,1,1
2,230,270,1,1,1
3,295,205,0,0,0
4,236,264,1,1,1
5,228,272,1,1,0
6,240,260,1,1,1
7,245,255,1,1,1
8,247,253,1,0,0
9,223,277,1,1,1
10,239,261,1,1,1
11,250,250,0.5,1,1
12,235,265,1,1,1
13,250,250,0.5,1,1
14,247,253,1,1,1
15,237,263,1,1,1
16,273,227,0,1,1
17,232,268,1,1,1
18,254,246,0,1,1
19,271,229,0,0,0
20,237,263,1,1,0
21,245,255,1,0,0
22,263,237,0,0,0
23,246,254,1,1,1
24,236,264,1,1,1
25,301,199,0,1,1
26,219,281,1,1,1
27,247,253,1,1,1
28,253,247,0,1,1
29,272,228,0,1,1
30,286,214,0,1,1
31,247,253,1,1,1
32,243,257,1,1,1
33,243,257,1,1,1
34,258,242,0,0,0
35,287,213,0,0,0
36,248,252,1,0,0
37,260,240,0,0,0
38,290,210,0,0,0
39,249,251,1,1,1
