ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,500,0,0,0,0
4,103,397,1,1,0
5,500,0,0,0,0
6,498,2,0,0,0
7,0,500,1,1,0
8,498,2,0,0,0
9,0,500,1,0,0
10,0,500,1,1,1
11,499,1,0,0,0
12,0,500,1,1,1
13,4,496,1,1,1
14,0,500,1,1,1
15,0,500,1,1,1
16,0,500,1,1,1
17,0,500,1,1,1
18,0,500,1,1,1
19,500,0,0,0,0
20,500,0,0,0,0
21,497,3,0,0,0
22,0,500,1,1,1
23,106,394,1,1,1
24,0,500,1,1,1
25,500,0,0,1,1
26,0,500,1,1,1
27,0,500,1,1,1
28,0,500,1,1,1
29,499,1,0,0,0
30,0,500,1,1,1
31,0,500,1,1,1
32,0,500,1,0,0
33,500,0,0,1,1
34,0,500,1,0,0
35,0,500,1,1,1
36,499,1,0,0,0
37,500,0,0,1,1
38,0,500,1,1,1
39,0,500,1,1,1
