ID,S,I,State,Nature,Obs
0,488,12,0,0,0
1,495,5,0,0,0
2,489,11,0,0,0
3,484,16,0,0,0
4,500,0,0,0,0
5,495,5,0,0,0
6,494,6,0,0,0
7,494,6,0,0,0
8,483,17,0,0,0
9,488,12,0,0,0
10,466,34,0,0,1
11,480,20,0,0,0
12,495,5,0,0,0
13,483,17,0,0,0
14,495,5,0,0,0
15,479,21,0,0,0
16,482,18,0,0,0
17,484,16,0,0,0
18,485,15,0,0,0
19,476,24,0,0,0
20,490,10,0,0,0
21,489,11,0,0,0
22,487,13,0,0,0
23,480,20,0,0,0
24,454,46,0,0,1
25,467,33,0,0,0
26,489,11,0,0,0
27,478,22,0,0,0
28,472,28,0,0,1
29,470,30,0,0,0
30,456,44,0,1,1
31,477,23,0,0,0
32,487,13,0,0,0
33,484,16,0,0,0
34,487,13,0,0,0
35,465,35,0,0,0
36,464,36,0,0,0
37,485,15,0,0,0
38,478,22,0,0,0
39,483,17,0,0,0
