ID,S,I,State,Nature,Obs
0,199,301,1,1,0
1,203,297,1,1,1
2,197,303,1,1,1
3,284,216,0,1,0
4,190,310,1,1,1
5,193,307,1,1,1
6,204,296,1,0,0
7,199,301,1,1,1
8,214,286,1,1,0
9,193,307,1,1,1
10,201,299,1,0,1
11,242,258,1,0,0
12,201,299,1,0,0
13,227,273,1,1,1
14,211,289,1,1,1
15,192,308,1,0,0
16,255,245,0,1,1
17,206,294,1,1,0
18,243,257,1,1,1
19,249,251,1,1,1
20,207,293,1,1,1
21,217,283,1,1,1
22,253,247,0,0,0
23,194,306,1,1,1
24,203,297,1,0,0
25,300,200,0,1,1
26,200,300,1,1,1
27,211,289,1,1,1
28,202,298,1,1,0
29,250,250,0.5,0,0
30,271,229,0,1,1
31,204,296,1,1,1
32,197,303,1,1,1
33,205,295,1,0,0
34,239,261,1,1,1
35,270,230,0,0,0
36,194,306,1,0,0
37,233,267,1,1,1
38,261,239,0,1,1
39,231,269,1,1,1
