ID,S,I,State,Nature,Obs
0,214,286,1,1,1
1,198,302,1,1,1
2,202,298,1,1,1
3,291,209,0,0,0
4,181,319,1,1,0
5,200,300,1,0,0
6,215,285,1,0,0
7,215,285,1,1,0
8,222,278,1,0,0
9,183,317,1,0,0
10,197,303,1,1,1
11,240,260,1,0,0
12,184,316,1,1,1
13,222,278,1,1,1
14,193,307,1,1,1
15,198,302,1,1,1
16,274,226,0,1,1
17,197,303,1,1,1
18,247,253,1,1,1
19,240,260,1,0,0
20,205,295,1,0,0
21,222,278,1,0,0
22,249,251,1,1,1
23,213,287,1,1,1
24,195,305,1,1,1
25,295,205,0,1,1
26,190,310,1,1,1
27,204,296,1,1,1
28,203,297,1,1,1
29,252,248,0,0,0
30,272,228,0,1,1
31,200,300,1,1,1
32,194,306,1,0,0
33,199,301,1,1,1
34,239,261,1,0,0
35,279,221,0,1,1
36,208,292,1,0,0
37,234,266,1,1,1
38,270,230,0,1,1
39,215,285,1,1,1
