ID,S,I,State,Nature,Obs
0,220,280,1,1,1
1,218,282,1,1,1
2,216,284,1,1,1
3,268,232,0,1,1
4,198,302,1,1,1
5,198,302,1,1,0
6,207,293,1,1,1
7,210,290,1,1,1
8,226,274,1,0,0
9,179,321,1,1,1
10,205,295,1,1,1
11,242,258,1,0,0
12,205,295,1,1,1
13,231,269,1,1,1
14,209,291,1,1,0
15,219,281,1,1,1
16,273,227,0,1,1
17,193,307,1,1,1
18,275,225,0,1,1
19,264,236,0,1,1
20,201,299,1,1,1
21,232,268,1,1,1
22,251,249,0,1,1
23,212,288,1,1,1
24,206,294,1,1,0
25,302,198,0,0,0
26,190,310,1,1,1
27,211,289,1,1,1
28,201,299,1,1,0
29,263,237,0,1,1
30,274,226,0,1,1
31,216,284,1,1,1
32,188,312,1,1,1
33,212,288,1,1,1
34,234,266,1,0,0
35,279,221,0,0,0
36,239,261,1,1,1
37,259,241,0,0,0
38,265,235,0,1,1
39,218,282,1,0,0
