ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,0,500,1,0,0
4,500,0,0,0,0
5,0,500,1,1,1
6,0,500,1,1,1
7,0,500,1,1,1
8,500,0,0,0,0
9,0,500,1,1,1
10,0,500,1,1,1
11,0,500,1,1,1
12,500,0,0,1,1
13,105,395,1,1,1
14,0,500,1,1,1
15,0,500,1,1,0
16,231,269,1,1,1
17,0,500,1,1,1
18,0,500,1,1,1
19,449,51,0,0,0
20,0,500,1,1,1
21,80,420,1,1,1
22,0,500,1,1,1
23,0,500,1,1,1
24,14,486,1,1,1
25,213,287,1,1,1
26,0,500,1,1,1
27,0,500,1,1,1
28,0,500,1,1,1
29,0,500,1,1,0
30,0,500,1,1,1
31,0,500,1,1,1
32,0,500,1,1,1
33,0,500,1,1,1
34,0,500,1,0,0
35,0,500,1,1,1
36,223,277,1,1,0
37,348,152,0,0,0
38,15,485,1,1,1
39,0,500,1,1,1
