ID,S,I,State,Nature,Obs
0,93,407,1,0,0
1,82,418,1,1,1
2,142,358,1,1,1
3,112,388,1,1,1
4,54,446,1,1,1
5,96,404,1,1,1
6,322,178,0,1,1
7,192,308,1,1,1
8,40,460,1,1,1
9,3,497,1,1,1
10,28,472,1,1,1
11,207,293,1,0,0
12,160,340,1,0,0
13,55,445,1,0,0
14,190,310,1,1,1
15,54,446,1,1,1
16,376,124,0,1,1
17,158,342,1,1,1
18,268,232,0,0,0
19,90,410,1,1,1
20,162,338,1,1,1
21,143,357,1,1,1
22,45,455,1,1,1
23,169,331,1,1,1
24,208,292,1,1,1
25,363,137,0,1,1
26,23,477,1,1,1
27,150,350,1,1,1
28,81,419,1,1,1
29,243,257,1,1,1
30,275,225,0,1,1
31,156,344,1,0,0
32,29,471,1,1,1
33,34,466,1,1,1
34,77,423,1,1,1
35,74,426,1,0,0
36,150,350,1,1,1
37,89,411,1,1,1
38,82,418,1,1,1
39,67,433,1,1,1
