ID,S,I,State,Nature,Obs
0,230,270,1,0,1
1,211,289,1,0,0
2,209,291,1,0,0
3,325,175,0,0,0
4,220,280,1,0,0
5,215,285,1,0,0
6,223,277,1,0,0
7,226,274,1,0,0
8,236,264,1,1,0
9,207,293,1,0,0
10,212,288,1,0,0
11,253,247,0,0,0
12,200,300,1,0,0
13,244,256,1,0,0
14,226,274,1,0,0
15,222,278,1,0,0
16,297,203,0,0,0
17,227,273,1,0,1
18,234,266,1,0,0
19,246,254,1,0,0
20,219,281,1,0,0
21,241,259,1,0,0
22,254,246,0,0,0
23,234,266,1,0,0
24,220,280,1,0,0
25,301,199,0,0,0
26,233,267,1,0,0
27,228,272,1,0,0
28,235,265,1,0,1
29,261,239,0,0,1
30,249,251,1,1,0
31,225,275,1,0,0
32,211,289,1,0,1
33,228,272,1,0,0
34,241,259,1,0,0
35,274,226,0,0,0
36,229,271,1,0,0
37,261,239,0,0,0
38,271,229,0,0,0
39,237,263,1,0,0
