ID,S,I,State,Nature,Obs
0,227,273,1,1,1
1,219,281,1,1,1
2,218,282,1,1,1
3,295,205,0,0,0
4,213,287,1,1,1
5,205,295,1,1,0
6,222,278,1,1,1
7,227,273,1,1,1
8,245,255,1,0,0
9,198,302,1,1,1
10,210,290,1,1,0
11,264,236,0,1,1
12,216,284,1,1,1
13,249,251,1,1,1
14,219,281,1,1,1
15,212,288,1,1,1
16,280,220,0,1,1
17,203,297,1,1,1
18,262,238,0,1,1
19,280,220,0,0,0
20,231,269,1,1,1
21,256,244,0,1,1
22,264,236,0,1,1
23,225,275,1,1,1
24,215,285,1,1,1
25,310,190,0,1,0
26,199,301,1,1,0
27,240,260,1,1,1
28,236,264,1,1,1
29,263,237,0,1,1
30,302,198,0,1,0
31,242,258,1,1,1
32,211,289,1,1,1
33,234,266,1,1,1
34,240,260,1,0,0
35,290,210,0,1,1
36,233,267,1,1,1
37,257,243,0,1,1
38,295,205,0,1,1
39,242,258,1,1,1
