ID,S,I,State,Nature,Obs
0,346,154,0,0,0
1,212,288,1,0,0
2,500,0,0,0,0
3,500,0,0,0,0
4,0,500,1,1,1
5,30,470,1,1,1
6,207,293,1,1,1
7,4,496,1,1,1
8,0,500,1,1,1
9,476,24,0,0,0
10,20,480,1,1,1
11,464,36,0,0,0
12,293,207,0,0,0
13,0,500,1,1,1
14,5,495,1,1,1
15,66,434,1,0,0
16,497,3,0,1,1
17,0,500,1,1,1
18,376,124,0,1,1
19,500,0,0,0,0
20,288,212,0,1,1
21,500,0,0,0,0
22,500,0,0,0,0
23,167,333,1,0,0
24,288,212,0,1,1
25,431,69,0,0,0
26,162,338,1,1,1
27,36,464,1,1,1
28,157,343,1,1,1
29,464,36,0,0,0
30,86,414,1,1,0
31,481,19,0,0,0
32,5,495,1,1,1
33,39,461,1,1,1
34,500,0,0,0,0
35,500,0,0,0,0
36,341,159,0,0,0
37,500,0,0,0,1
38,195,305,1,0,0
39,497,3,0,0,0
