ID,S,I,State,Nature,Obs
0,70,430,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,0,500,1,0,0
4,500,0,0,0,0
5,0,500,1,1,1
6,0,500,1,1,1
7,0,500,1,1,1
8,0,500,1,0,0
9,0,500,1,1,1
10,1,499,1,1,1
11,0,500,1,1,1
12,0,500,1,1,1
13,500,0,0,1,1
14,0,500,1,1,0
15,0,500,1,1,1
16,500,0,0,0,0
17,0,500,1,1,1
18,1,499,1,1,1
19,0,500,1,1,1
20,0,500,1,1,1
21,453,47,0,0,0
22,23,477,1,1,1
23,0,500,1,1,1
24,4,496,1,1,1
25,0,500,1,0,0
26,0,500,1,1,1
27,0,500,1,1,1
28,0,500,1,1,1
29,26,474,1,1,1
30,13,487,1,1,0
31,16,484,1,1,1
32,0,500,1,1,1
33,5,495,1,1,1
34,0,500,1,0,0
35,0,500,1,1,1
36,500,0,0,1,1
37,0,500,1,1,1
38,263,237,0,1,1
39,135,365,1,1,0
